Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
167760,2020-08-18 17:49:08,4586810168620942,fraud_Hammes-Beatty,kids_pets,76.89,Michelle,Gregory,F,6983 Carrillo Isle,Edisto Island,SC,29438,32.5486,-80.307,2408,"Sales professional, IT",1997-07-05,a06ca0d3503a88767c5d5fae49130036,1376848148,31.91763,-80.380686,0
177425,2020-08-22 22:02:37,30560609640617,fraud_Bogisich-Homenick,misc_net,996.21,Michael,Olson,M,558 Michael Estates,Luray,MO,63453,40.4931,-91.8912,519,Town planner,1966-02-13,4c230876398979d2ffa8d651dd19f81f,1377208957,41.33192,-92.311702,1
21747,2020-06-28 22:21:29,3573386445588324,fraud_Gerlach Inc,shopping_net,1051.14,Stephanie,Murphy,F,526 Stacy Walks,Barnard,SD,57426,45.7205,-98.5534,63,Systems developer,1969-10-30,64e62a158d8caaa54ad30e767fd8cab3,1372458089,46.45845,-98.578936,1
26363,2020-06-30 01:25:08,3586008444788268,fraud_Fisher Inc,shopping_net,1020.48,Crystal,Fuller,F,000 Jennifer Mills,Issaquah,WA,98027,47.4974,-122.0107,50489,Osteopath,1984-02-29,7d796223fc49800674cfc03e0dccfd3c,1372555508,47.856895,-121.562764,1
81909,2020-07-19 23:25:55,3534330126107879,"fraud_Heathcote, Yost and Kertzmann",shopping_net,723.15,Jeffrey,Smith,M,713 Scott Pike Apt. 712,Bridger,MT,59014,45.2857,-108.9082,1446,Chartered loss adjuster,1978-01-15,4f1077d7caab592a698de7ec0bffb2c9,1374276355,45.866906,-108.506112,1
95919,2020-07-24 21:17:52,30199621383748,"fraud_Durgan, Gislason and Spencer",home,3.26,Theresa,Powell,F,117 Natasha Vista Suite 936,Leonard,TX,75452,33.4044,-96.2238,4090,Sub,1977-03-23,3e8d2994f30fb6a9cca5dafd758e93c6,1374700672,34.357635,-95.782313,0
198278,2020-08-30 09:38:04,346273234529002,fraud_Stamm-Rodriguez,misc_pos,8.34,Donna,Moreno,F,32301 Albert River Suite 364,Ronceverte,WV,24970,37.7418,-80.4626,4575,Statistician,1991-10-22,1836b9811d54ce511b0740cfecb94ec1,1377855484,38.67304,-80.077727,0
373101,2020-11-13 17:36:53,4364010865167176,fraud_Kuhic LLC,shopping_net,1.59,Gary,Martinez,M,03512 Jackson Ports,Reno,NV,89512,39.5483,-119.7957,276896,Immunologist,1997-03-12,658b418bacf846b0b059c638fc24a88f,1384364213,39.920349,-119.673635,0
404572,2020-11-27 17:39:16,2248348993063230,"fraud_Hermiston, Russel and Price",food_dining,27.72,Jennifer,Scott,F,376 John Fork Suite 848,Randolph,OH,44265,41.0109,-81.2977,51,Mechanical engineer,1960-08-05,31705ba513654703708711ec5e1b1d75,1385573956,41.47946,-81.855488,0
412877,2020-11-30 14:11:12,676195318214,fraud_Dare-Marvin,entertainment,34.02,Brandy,Quinn,F,9734 Beard Fields Suite 885,Altair,TX,77412,29.6047,-96.5249,106,"Editor, film/video",1983-07-24,e723b2d75f93aa73f7d904dc277cae08,1385820672,30.458025,-95.603614,0
58283,2020-07-11 19:34:58,4586260469584,"fraud_Nicolas, Hills and McGlynn",entertainment,61.42,Melody,Thompson,F,0362 Anderson Wall,Mound City,MO,64470,40.1362,-95.2138,1631,Architect,1953-01-20,86ff94e08aad67e42f0a2fda8f16d963,1373571298,40.098481,-96.005112,0
121895,2020-08-03 01:50:22,3577794103155425,fraud_Koelpin and Sons,misc_net,772.78,Mary,Humphrey,F,9853 Flynn Hollow Apt. 602,Reynolds,ND,58275,47.7068,-97.2092,733,Visual merchandiser,1994-11-12,821bf185d401a4936ddf637e5ac35bc8,1375494622,48.414592,-96.282691,1
286945,2020-10-06 12:27:49,3583635130604947,fraud_Feil-Morar,health_fitness,17.65,Crystal,Gamble,F,899 Michele View Suite 960,Philadelphia,PA,19149,40.0369,-75.0664,1526206,Structural engineer,1985-01-01,19594e7a63e4e782eed1b249676b319f,1381062469,40.543298,-74.767725,0
441315,2020-12-06 23:17:55,30518196150127,"fraud_Bahringer, Osinski and Block",food_dining,133.43,Karen,Sullivan,F,6313 Scott Trace,Rossville,IL,60963,40.3625,-87.6692,1807,"Buyer, retail",1975-06-02,33524f43079f94dd9f657ca2577575a6,1386371875,40.8023,-87.779941,1
435847,2020-12-05 22:35:19,30235268718158,"fraud_Hauck, Dietrich and Funk",kids_pets,69.87,Kenneth,Doyle,M,8614 Reed Glen,West Harrison,NY,10604,41.0592,-73.7395,11250,Lexicographer,1977-08-16,60f67cbefc0b76c3ac25e81bf7b6d80d,1386282919,41.092913,-74.444406,0
91852,2020-07-23 01:24:03,4961003488432306,fraud_Schmitt Inc,gas_transport,21.45,Stacy,Walsh,F,324 Donna Ridge Suite 651,Cressona,PA,17929,40.6284,-76.195,1606,Ecologist,1966-05-10,c66670cda376f6f8f43182f1f9de42f2,1374542643,41.452924,-76.696611,1
52029,2020-07-09 01:53:48,503851367360,fraud_Bauch-Raynor,grocery_pos,311.42,Bruce,Hall,M,77686 Donald Bridge Apt. 711,Grifton,NC,28530,35.3757,-77.4193,7332,Forensic psychologist,1957-06-27,5ca372387ccbacab3b8be95b391d7d36,1373334828,35.057497,-77.978279,1
248480,2020-09-20 07:19:48,3592931352252641,"fraud_Langosh, Wintheiser and Hyatt",food_dining,127.35,Dylan,Garcia,M,923 Jordan Road,Afton,MN,55001,44.8696,-92.8234,2916,Barrister's clerk,1935-06-29,d8fccf1ffc33cf9f24e9e64445b33705,1379661588,45.487361,-93.600445,0
522118,2020-12-24 12:28:48,3531129874770000,fraud_Bode-Rempel,kids_pets,46.38,Shelby,Mitchell,F,974 Cindy Stream,Brandon,VT,5733,43.8065,-73.0882,5895,"Scientist, marine",1975-07-13,db9f6eee4b9233b6e2e36af98a062fba,1387888128,43.808829,-72.885136,0
314848,2020-10-19 04:26:52,4745996322265,"fraud_Olson, Becker and Koch",gas_transport,52.63,Carrie,Washington,F,6114 Adams Harbor Suite 096,Kingsford Heights,IN,46346,41.4802,-86.6919,1423,"Psychologist, forensic",1998-10-07,b77bc3ec02d8bcbb5982c3f641c1c215,1382156812,41.85851,-86.836052,0
233736,2020-09-13 18:25:23,36722699017270,fraud_Collier LLC,home,29.32,Jessica,Perez,F,8172 Robertson Parkways Suite 072,Superior,AZ,85173,33.2887,-111.0985,2872,Petroleum engineer,1987-10-28,a18fe6c4e7c3ebc742c996c058fbba46,1379096723,32.7516,-111.214344,0
242707,2020-09-17 06:17:03,3518669219150142,fraud_Torp-Labadie,gas_transport,64.67,Dorothy,Thomas,F,537 Rice Square Suite 040,Milford,OH,45150,39.1657,-84.233,31394,Hospital doctor,1996-11-12,77ecf259ae01da8e1635c0a8bc3865f8,1379398623,39.828028,-84.187767,0
407549,2020-11-29 06:40:13,376656886990758,fraud_Block-Parisian,misc_net,8.09,Richard,Vance,M,169 Shelia Knoll Suite 753,Zavalla,TX,75980,31.1569,-94.3871,2836,"Designer, jewellery",1985-12-03,7b2dff86d2ff9e598a1e14259556767a,1385707213,31.789208,-94.571234,0
167225,2020-08-18 15:00:38,3502088871723054,"fraud_O'Reilly, Mohr and Purdy",home,13.57,Scott,Martin,M,31472 Cody Place Suite 740,Kensington,MD,20895,39.0298,-77.0793,19054,Operations geologist,1976-09-08,a55028413e4104bcbe0b5992fd9324dd,1376838038,39.162243,-76.344863,0
81074,2020-07-19 18:43:34,4025612008285111,fraud_Wilkinson LLC,personal_care,48.92,Krystal,Key,F,23142 Montoya Island Apt. 742,Corsica,PA,15829,41.1762,-79.1976,1274,Maintenance engineer,1949-03-20,9eaf4f0921b99351ecc7d8f741823e9c,1374259414,41.545868,-79.73533,0
528124,2020-12-26 03:37:17,6011679934075347,fraud_Erdman-Kertzmann,gas_transport,71.45,Jennifer,Gonzalez,F,5517 Stacy Land,Jelm,WY,82063,41.0539,-106.0763,100,Public librarian,1974-04-16,4004d67f54186fc1d489ac4737cf0c7e,1388029037,40.070667,-105.279952,0
307982,2020-10-16 01:47:48,30570197515105,fraud_Harris Inc,gas_transport,11.09,Vincent,Cain,M,64851 Cole Turnpike,Hartford,AL,36344,31.086,-85.7192,5732,Jewellery designer,1945-12-07,1e49bb3f0c2eae912566fd727716b7ec,1381888068,31.701701,-86.090904,1
314113,2020-10-18 22:06:22,4.95858967158273E+018,fraud_Flatley-Durgan,misc_net,773.33,Aaron,Pena,M,793 Hooper Tunnel Suite 154,Burke,VA,22015,38.7894,-77.2818,43102,Health visitor,1950-11-27,b59aafe5a5d478fac3e705c3d28c86ac,1382133982,39.740031,-77.947084,1
69877,2020-07-14 23:12:41,571365235126,"fraud_Koss, McLaughlin and Mayer",food_dining,148.74,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,c4c10b0340eed9090fba6f62e57dfc06,1373843561,44.303594,-85.807015,0
219231,2020-09-07 09:47:03,377026671291680,"fraud_Tromp, Kerluke and Glover",grocery_net,38.7,Jackie,Davis,F,1898 Parker Fork Apt. 057,Redford,MO,63665,37.3272,-91.0243,241,Investment analyst,1974-10-27,680fb5c4dc47518869ddc22c33fc0810,1378547223,37.842437,-91.603975,0
77171,2020-07-18 12:09:30,340953839692349,fraud_Lubowitz-Walter,kids_pets,48.95,Tyler,Wright,M,615 Clarke Spring Apt. 172,Warren,MI,48088,42.5164,-82.9832,134056,"Doctor, hospital",1980-05-18,3fe95de2b5ddb75e0f1ede70fd7dfd39,1374149370,41.581044,-82.24522,0
258873,2020-09-24 11:39:43,6595970453799027,"fraud_Bernhard, Grant and Langworth",shopping_pos,1.08,Gina,Gomez,F,72030 Shelton Crossing Apt. 742,Stirling,NJ,7980,40.6774,-74.4968,2307,Science writer,1969-09-11,970a7e2d755145448cbe99c001ae26be,1380022783,39.961701,-73.969773,0
487246,2020-12-16 13:10:38,36913587729122,fraud_Ullrich Ltd,kids_pets,11.36,Ana,Mccormick,F,4503 Patricia Route,Meridian,ID,83646,43.6498,-116.4306,84106,Intelligence analyst,1971-02-11,e3898a24c6fe68650f205a90c18dfde3,1387199438,44.471657,-116.118657,0
269898,2020-09-29 02:24:38,6011477612335392,"fraud_Lockman, West and Runte",grocery_pos,305.73,Anthony,Roberts,M,95488 Cabrera Well,Maria Stein,OH,45860,40.4062,-84.5076,2274,"Designer, television/film set",1943-12-17,d4cc63209b690ea3e9d722332cb22e6f,1380421478,40.168305,-85.273576,1
522789,2020-12-24 16:20:46,375082648741747,fraud_Kemmer-Buckridge,misc_pos,5.98,Shannon,Bell,F,2918 David Spurs,Georgetown,MN,56546,47.0999,-96.727,346,"Research officer, trade union",1976-12-14,7303f023b772a1f7432df544c20b035a,1387902046,46.71243,-96.568335,0
387816,2020-11-20 02:21:13,6538441737335434,fraud_Bradtke PLC,grocery_pos,305.25,Gina,Grimes,F,444 Robert Mews,Clarks Mills,PA,16114,41.3851,-80.1752,606,Energy manager,1997-09-22,c681e3a957f412eb48d55b276a96a94f,1384914073,42.107312,-80.240278,1
355690,2020-11-06 00:40:37,30491348102802,fraud_Kunze Inc,grocery_pos,314.07,Tommy,Dixon,M,8829 Steele Station,Dresden,KS,67635,39.6094,-100.4112,169,"Librarian, public",1953-07-30,936045ea288cf080e578189ef364ec42,1383698437,40.470395,-100.031409,1
200268,2020-08-30 22:16:06,6596735789587928,fraud_Boyer-Reichert,shopping_net,1169.13,Spencer,Williams,M,1145 Tony Drive Suite 080,Watertown,MN,55388,44.9595,-93.8482,5619,Licensed conveyancer,1959-01-15,6c7a8c3c1a2110dbde36255927cb3abc,1377900966,44.92971,-93.895188,1
182833,2020-08-24 13:30:29,3504178999463051,fraud_Renner Ltd,home,10.35,Drew,Garcia,M,70858 Jasmine Meadows Apt. 135,Lima,OH,45801,40.7641,-84.0973,86954,"Copywriter, advertising",1992-07-23,4f9ee429ecc233dca0256f7f88a2809d,1377351029,40.67987,-84.440994,0
134726,2020-08-07 15:03:32,6595970453799027,fraud_Dickinson Ltd,personal_care,52.82,Gina,Gomez,F,72030 Shelton Crossing Apt. 742,Stirling,NJ,7980,40.6774,-74.4968,2307,Science writer,1969-09-11,5e2b8e3fec8d862bd83d1048bc7192be,1375887812,40.870952,-73.768359,1
338205,2020-10-29 00:50:48,3577578023716568,"fraud_Osinski, Ledner and Leuschke",grocery_pos,355.11,Debbie,Hughes,F,0182 Owens Burgs Suite 480,Diamond,OH,44412,41.0935,-81.0425,2644,"Engineer, biomedical",1983-08-25,ea11a850e841fc86a01c519400deef4c,1383007848,40.327874,-81.223166,1
400353,2020-11-25 03:26:11,4505383113689,fraud_Kunze Inc,grocery_pos,274.08,Alicia,Hawkins,F,507 John Overpass Suite 424,Harwood,MD,20776,38.8582,-76.6145,3289,Quantity surveyor,1933-03-15,ae4ebc85d7008c545938a6a75aa63764,1385349971,39.545828,-77.599602,1
135558,2020-08-07 22:06:32,675961917837,"fraud_Windler, Goodwin and Kovacek",home,84.53,Christopher,Cummings,M,478 George Course Apt. 056,Sprague,NE,68438,40.6267,-96.7456,142,Chiropodist,1967-08-24,f57d93fb49e81c88ddde75dca6030409,1375913192,40.333459,-96.78623,0
314371,2020-10-18 23:55:50,378858024506425,"fraud_Bahringer, Schoen and Corkery",shopping_pos,1093.63,Debra,Eaton,F,72743 Brian Run,Paradise Valley,AZ,85253,33.5494,-111.9565,17047,Building surveyor,1935-01-29,27de7e60fd19bdf78807ae76f9c49b18,1382140550,33.459193,-112.687258,1
475061,2020-12-14 07:37:04,377895991033232,"fraud_Streich, Hansen and Veum",gas_transport,44.63,Kimberly,Myers,F,6881 King Isle Suite 228,Higganum,CT,6441,41.4682,-72.5751,5438,"Librarian, academic",1964-11-17,34d8bc990ad80b936e91efe074685adf,1387006624,41.201023,-71.963494,0
47757,2020-07-07 12:14:46,3501509250702469,"fraud_Terry, Johns and Bins",misc_pos,7.98,Frank,Anderson,M,0611 Stafford Valley Suite 504,Naples,FL,34112,26.1184,-81.7361,276002,"Programme researcher, broadcasting/film/video",1979-01-02,5df058eff3494989071f625a276cf49c,1373199286,25.789531,-81.318789,0
450096,2020-12-08 10:17:18,3545109339866548,fraud_Goodwin-Nitzsche,grocery_pos,286.92,Keith,Sanders,M,8030 Beck Motorway,Moorhead,MS,38761,33.4783,-90.5142,2870,Chartered public finance accountant,1999-03-05,98a4d9448beca0f023d7d27ce83f45d5,1386497838,32.80962,-90.521335,1
347122,2020-11-02 08:42:29,376445266762684,fraud_Kuhn LLC,misc_net,2.05,Rachel,Lowe,F,372 Jeffrey Course,Sutherland,NE,69165,41.1558,-101.136,1789,Insurance broker,1982-02-11,121bfa89400e7341df304a193c4c9ee8,1383381749,41.852203,-101.461414,0
312311,2020-10-18 07:51:53,571844099986,fraud_Doyle Ltd,grocery_pos,118.56,Susan,Mills,F,005 Cody Estates,Louisville,KY,40202,38.2507,-85.7476,736284,Engineering geologist,1952-04-02,ac5987ea8ce58de3dccc6e1b30cf58ee,1382082713,37.692826,-85.348702,0
26633,2020-06-30 03:27:49,3528231451607350,fraud_Kuhic Inc,grocery_pos,307.33,Lauren,Moreno,F,83719 Wilson Shore,Heislerville,NJ,8324,39.224,-74.9942,526,Exercise physiologist,1940-09-06,a56ef946aaa6ce8a461f001ff3fc3e02,1372562869,38.653216,-74.367462,1
30355,2020-07-01 05:01:16,3558881852140592,fraud_Bruen-Yost,misc_pos,53.78,Christopher,Holt,M,05597 Michael Spurs,Parks,AZ,86018,35.2563,-111.95,759,"Geologist, engineering",1957-03-28,c70a00b3bc52fb00c95fd62275422cc5,1372654876,35.05141,-112.258371,0
347464,2020-11-02 12:00:47,3583635130604947,fraud_Hammes-Beatty,kids_pets,21.33,Crystal,Gamble,F,899 Michele View Suite 960,Philadelphia,PA,19149,40.0369,-75.0664,1526206,Structural engineer,1985-01-01,a4d02dfc3e99f0b0bea6d889a628bf35,1383393647,39.053491,-74.079345,0
473378,2020-12-13 23:47:56,4607072969078276,fraud_Adams-Barrows,health_fitness,19.86,Brenda,Perez,F,033 Tara Brook Suite 523,Coyle,OK,73027,35.8985,-97.2607,1493,Amenity horticulturist,1985-03-21,a0d54aedbccbe91ce09b6250ee188b68,1386978476,35.953568,-97.58238,1
74610,2020-07-17 08:54:34,30033162392091,fraud_Wiza LLC,misc_pos,31.47,Kevin,Summers,M,7302 Samantha Mission,Carroll,NE,68723,42.277,-97.1926,566,Metallurgist,1975-01-26,d58659dc1b3189c8a89ca6229aa33e89,1374051274,42.956023,-96.853482,0
354302,2020-11-05 04:33:01,2229378226512508,fraud_Harber Inc,gas_transport,10.58,Thomas,Hale,M,949 Smith Parkway,Cazenovia,WI,53924,43.4987,-90.2796,1360,Occupational hygienist,1984-11-06,437aa04160606e8f8e06d2d5c8f2e13b,1383625981,44.13922,-90.771421,1
42617,2020-07-06 04:18:57,344342339068828,fraud_Mraz-Herzog,gas_transport,58.76,Ruth,Fuller,F,37732 Joe Courts Apt. 752,Darien,GA,31305,31.3826,-81.4312,5989,Tax adviser,1967-05-05,f99139933b8c58b7b68a178d692803a9,1373084337,31.673866,-81.913135,0
403491,2020-11-27 02:31:38,676275912597,"fraud_Reilly, Heaney and Cole",gas_transport,11.88,Edward,Hensley,M,24318 Dixon Mills,Elk Rapids,MI,49629,44.8955,-85.4082,2223,Chief Financial Officer,1986-01-18,749deb5dcc6cd3e3919e0074d5e08213,1385519498,45.878937,-86.324872,1
139912,2020-08-09 13:54:23,4874017206859125,fraud_Wilkinson Ltd,entertainment,320.29,Lauren,Williams,F,065 Jones Stravenue,Lake Oswego,OR,97034,45.4093,-122.6847,42817,Planning and development surveyor,1982-05-28,cf9c07174553f7b4f31f739626ca2d49,1376056463,46.061039,-122.338219,0
283865,2020-10-05 13:00:28,2297447006766555,"fraud_Mosciski, Ziemann and Farrell",shopping_net,1084.78,Laura,Walker,F,611 Michael Rue,Cisco,IL,61830,39.9972,-88.6962,478,Landscape architect,1960-01-13,95a9ea246c5baeb5d7a4c1dde4b54210,1380978028,40.710113,-89.292238,1
259869,2020-09-24 23:23:18,30270432095985,fraud_Kirlin and Sons,personal_care,23.26,Lisa,Lin,F,908 Brooks Brook,Lomax,IL,61454,40.6761,-91.0391,725,Environmental consultant,1972-11-28,0ea85fe40692fffeb0e00fa257691ef1,1380064998,41.666739,-91.2961,1
259778,2020-09-24 22:14:46,30270432095985,"fraud_Hermiston, Russel and Price",food_dining,119.06,Lisa,Lin,F,908 Brooks Brook,Lomax,IL,61454,40.6761,-91.0391,725,Environmental consultant,1972-11-28,6fa8a87afacdc46dca4980b46ba6bca6,1380060886,41.499391,-91.728548,1
480923,2020-12-15 05:29:14,3598014571045296,fraud_Miller-Harris,misc_net,1127.31,Lisa,Clark,F,07943 Davis River,Grimesland,NC,27837,35.558,-77.2566,5903,Manufacturing systems engineer,1993-10-07,91265aec9757cfb9cea0c6997cedbd10,1387085354,35.057931,-76.50524,0
227886,2020-09-11 00:28:02,376656886990758,"fraud_Olson, Becker and Koch",gas_transport,13.32,Richard,Vance,M,169 Shelia Knoll Suite 753,Zavalla,TX,75980,31.1569,-94.3871,2836,"Designer, jewellery",1985-12-03,a3a562d19aea01e03d8f17063d2ba28a,1378859282,30.677115,-95.367869,1
136086,2020-08-08 03:16:46,4476840372112,"fraud_Ferry, Lynch and Kautzer",misc_net,766.03,Steven,Walters,M,3206 Hall Divide Suite 282,Woodville,AL,35776,34.6689,-86.2296,3395,"Editor, commissioning",1979-01-21,9376217246d97b643b9da6da457bbce0,1375931806,34.445289,-86.869177,1
76277,2020-07-18 00:21:09,2454076758463217,"fraud_Rowe, Batz and Goodwin",grocery_pos,295.91,Robert,Andrade,M,27720 Martin Hills,Remer,MN,56672,47.0874,-93.9196,2097,Insurance risk surveyor,1987-10-27,d6361ed1c25a9aea3a1da6b5a7d2fa68,1374106869,46.614199,-93.399573,1
375565,2020-11-15 00:29:49,378006354724784,fraud_Lockman Ltd,grocery_pos,311.92,Christopher,Matthews,M,433 John Heights Apt. 849,Etlan,VA,22719,38.5095,-78.2638,395,Senior tax professional/tax inspector,1982-01-07,cac039caa0aa42f0f68d72502151c34f,1384475389,39.006783,-79.036502,1
298808,2020-10-12 03:37:33,38530489946071,"fraud_Bahringer, Schoen and Corkery",shopping_pos,1111.57,Laura,Johns,F,95835 Garcia Rue,Arcadia,SC,29320,34.9572,-81.9916,530,Animal technologist,1989-05-14,f9fe12f5550573319e62d47e21692d3a,1381549053,35.110485,-81.136,1
172543,2020-08-20 19:27:24,375974680629816,fraud_Brown Inc,kids_pets,24.16,Roberta,Mccarthy,F,94431 Matthew Mall Suite 296,Plymouth,CT,6782,41.6611,-73.0449,2376,Herpetologist,1973-04-06,605c7d630191f140e69e5ea3bc39cbca,1377026844,42.305035,-72.056275,1
29694,2020-06-30 22:14:09,2356276337669917,"fraud_Durgan, Gislason and Spencer",home,39.81,Benjamin,Harris,M,0881 Lori Pines,Chester,MD,21619,38.9583,-76.2842,5848,Paediatric nurse,1981-02-15,da5a4013af3d35e7727be2f2eb562e0b,1372630449,38.819071,-75.621846,0
412856,2020-11-30 14:07:02,4364010865167176,"fraud_Reichert, Rowe and Mraz",shopping_net,1.87,Gary,Martinez,M,03512 Jackson Ports,Reno,NV,89512,39.5483,-119.7957,276896,Immunologist,1997-03-12,1b7a00077b454e8fc6c3f64ed00d9e50,1385820422,38.895772,-120.340908,0
18885,2020-06-28 02:01:49,3581130339108561,fraud_Heidenreich PLC,grocery_pos,314.28,Gregory,Wood,M,622 Robert Summit,Akron,OH,44307,41.0695,-81.5488,272134,Call centre manager,1964-03-15,cc544877174677085ec9ae06d02d2c85,1372384909,40.256607,-81.036006,1
81833,2020-07-19 23:00:12,2454076758463217,fraud_Roob-Okuneva,health_fitness,23.34,Robert,Andrade,M,27720 Martin Hills,Remer,MN,56672,47.0874,-93.9196,2097,Insurance risk surveyor,1987-10-27,19bbfe4dd4cd6f71f659012c0ca45f7d,1374274812,46.150896,-94.020578,1
311149,2020-10-17 18:20:12,4306586894261180,fraud_Thiel Ltd,travel,9.94,Renee,Walls,F,86542 Jessica Fords Apt. 706,Veedersburg,IN,47987,40.1186,-87.2602,4049,"Development worker, community",1959-10-19,9fb87f935852261cb9b45ef27b10b137,1382034012,39.694045,-86.991816,1
448527,2020-12-08 02:28:24,213180742685905,fraud_Kunze Inc,grocery_pos,335.21,Kayla,Sutton,F,010 Weaver Land,Carlotta,CA,95528,40.507,-123.9743,1139,"Therapist, occupational",1951-01-15,fa1c14fb78b764646b4af936f8511042,1386469704,41.067689,-124.228124,1
501358,2020-12-20 08:30:21,6011626928491360,"fraud_Zieme, Bode and Dooley",gas_transport,91.41,Heather,Roberts,F,62934 Maria Cliffs Suite 350,Bethel Springs,TN,38315,35.2289,-88.644,3876,Senior tax professional/tax inspector,1960-11-19,075e7d599ecc3eb8ad07dcaece819053,1387528221,34.441978,-88.774653,0
78072,2020-07-18 20:05:29,581686439828,fraud_Gaylord-Powlowski,home,122.61,Larry,House,M,911 Sabrina Trafficway,Cochranton,PA,16314,41.5205,-80.0573,5507,Retail merchandiser,1973-07-28,b47fe6d0651bf7a92aeb6b6aab33f8e9,1374177929,40.711646,-79.071591,0
86261,2020-07-21 01:43:05,2268221587779419,fraud_Friesen Inc,shopping_pos,694.91,Peggy,Berry,F,517 Vasquez Lodge,Vancouver,WA,98665,45.6892,-122.6616,299480,Teaching laboratory technician,1985-01-02,c645750796d982e5e4d9b073769fc9ae,1374370985,44.932577,-123.071139,1
350057,2020-11-03 06:33:46,371985236239474,"fraud_Reilly, Heaney and Cole",gas_transport,20.49,Benjamin,Martin,M,0495 Baker Manors,Oriskany Falls,NY,13425,42.9576,-75.4838,1970,"Programmer, multimedia",1949-06-09,72409d131d6fd9bd465c0350a2353334,1383460426,43.497458,-75.224414,1
459157,2020-12-10 15:35:20,3587960728692500,fraud_Abshire PLC,entertainment,128.06,Kathy,Hughes,F,02110 Lucas Freeway Suite 517,Battle Creek,IA,51006,42.3327,-95.6045,1075,"Teacher, early years/pre",1997-01-02,ad2a69b7c6374f3c27d926a48c5d29fe,1386689720,42.107384,-96.284291,0
232106,2020-09-13 04:23:44,3564182536169293,fraud_Conroy-Cruickshank,gas_transport,63.41,Brenda,Johnson,F,56160 Nicholas Isle,Norwich,OH,43767,39.9934,-81.8024,1443,Research scientist (medical),1962-03-04,989a0bf56e979250b0fc51e833f27a31,1379046224,40.231385,-82.517591,0
78846,2020-07-19 02:32:29,3534330126107879,"fraud_Schoen, Kuphal and Nitzsche",grocery_pos,306.87,Jeffrey,Smith,M,713 Scott Pike Apt. 712,Bridger,MT,59014,45.2857,-108.9082,1446,Chartered loss adjuster,1978-01-15,858b9e8b93007f6fbe6f4eae37bd7158,1374201149,46.111363,-109.876927,1
425694,2020-12-03 02:59:57,213126662687660,fraud_Bogisich-Homenick,misc_net,585.03,Christopher,Luna,M,242 Brian Mountain,Laredo,TX,78040,27.5155,-99.4986,248858,Video editor,1971-01-28,3a588cc38c0fca5549e42b8a8ca2e2a0,1386039597,26.535587,-98.855474,0
182576,2020-08-24 12:08:18,6011348830550197,"fraud_Turner, Ziemann and Lehner",food_dining,8.3,Samuel,Johnston,M,16285 Jessica Lights,Birmingham,AL,35229,33.4629,-86.7904,493806,Musician,1980-07-12,5646a4a1c03bf24f0dcc364e0116f7cd,1377346098,33.62733,-87.25766,0
267163,2020-09-28 06:47:40,343746486082492,fraud_Doyle Ltd,grocery_pos,42.93,Jeffrey,Munoz,M,836 Stephanie Union,Cedar,MI,49621,44.8605,-85.8138,3096,"Social research officer, government",1975-10-11,164c6639f73c2ee5969d0d25b8e2ddb2,1380350860,44.009995,-84.878842,0
263982,2020-09-27 03:14:02,6593939509150446,fraud_Mohr-Bayer,shopping_net,1030.02,Margaret,Ward,F,244 Jeffery Rapids,Azusa,CA,91702,34.1248,-117.9031,59705,Civil Service fast streamer,1983-06-23,562c70063fd7a6e9f17835c941379742,1380251642,33.782994,-118.279099,1
292435,2020-10-09 09:53:40,3521815216091574,"fraud_Schumm, Bauch and Ondricka",grocery_pos,114.04,Wayne,Marsh,M,172 Leonard Island,Dumont,CO,80436,39.7532,-105.6356,565,Mental health nurse,1978-08-27,2c02fff2bb6b487383894a7c180e1164,1381312420,38.875742,-106.596876,0
384926,2020-11-18 08:54:13,630484879808,"fraud_Gottlieb, Considine and Schultz",shopping_net,97.69,Ian,Patton,M,8088 Sherman Radial Suite 689,Helm,CA,93627,36.4992,-120.0936,123,Early years teacher,1973-02-07,c97bb146d7ae689efa895fb20f626549,1384764853,36.169656,-119.793855,0
59081,2020-07-12 02:38:24,501882822387,"fraud_Jenkins, Hauck and Friesen",gas_transport,5.62,Melissa,Phillips,F,5069 Scott Pass Apt. 654,Meadville,MS,39653,31.4285,-90.8578,2799,"Therapist, horticultural",1961-01-21,d359354e43c7753a8e4d6fd6a12e9c7e,1373596704,31.186425,-90.759973,1
253587,2020-09-21 23:23:13,4170689372027579,fraud_Cummerata-Hilpert,entertainment,503.49,Samuel,Frey,M,830 Myers Plaza Apt. 384,Edmond,OK,73034,35.6665,-97.4798,116001,Media buyer,1993-05-10,ef63ec00b71893c8644add982136add3,1379805793,34.886983,-98.373714,1
331282,2020-10-26 09:45:14,343668971234893,fraud_Jewess LLC,shopping_pos,6.89,Sally,Moore,F,835 Reese Views Suite 884,Hopkins,SC,29061,33.9349,-80.8449,13717,Chiropodist,1949-11-16,3dba4e7b282f142fc16a90cac0cddc3d,1382780714,33.599459,-81.603437,0
